date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:57	67884/67884	---M--	200	added ('OK')	text/html	etag:%22148359-1092c-3646fbc558280%22	http://users.fuw.edu.pl/~michalj/palmos/MemoryManager.html	users.fuw.edu.pl/_michalj/palmos/MemoryManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:08:59	38487/38487	---M--	200	added ('OK')	text/html	etag:%22148362-9657-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/NotifyMgr.html	users.fuw.edu.pl/_michalj/palmos/NotifyMgr.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:00	29805/29805	---M--	200	added ('OK')	text/html	etag:%22148364-746d-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/OverlayMgr.html	users.fuw.edu.pl/_michalj/palmos/OverlayMgr.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:00	5422/5422	---M--	200	added ('OK')	text/html	etag:%226c1ee8-152e-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/Password.html	users.fuw.edu.pl/_michalj/palmos/Password.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:01	5526/5526	---M--	200	added ('OK')	text/html	etag:%226c1ee9-1596-3646fbc928b80%22	http://users.fuw.edu.pl/~michalj/palmos/PenManager.html	users.fuw.edu.pl/_michalj/palmos/PenManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:01	19824/19824	---M--	200	added ('OK')	text/html	etag:%226c1eea-4d70-3646fbc928b80%22	http://users.fuw.edu.pl/~michalj/palmos/Preferences.html	users.fuw.edu.pl/_michalj/palmos/Preferences.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:02	12911/12911	---M--	200	added ('OK')	text/html	etag:%226c1eed-326f-3646fbc928b80%22	http://users.fuw.edu.pl/~michalj/palmos/Rectangle.html	users.fuw.edu.pl/_michalj/palmos/Rectangle.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:03	45394/45394	---M--	200	added ('OK')	text/html	etag:%226c1ef7-b152-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/SoundManager.html	users.fuw.edu.pl/_michalj/palmos/SoundManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:03	32406/32406	---M--	200	added ('OK')	text/html	etag:%226c1ef8-7e96-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/StandardIO.html	users.fuw.edu.pl/_michalj/palmos/StandardIO.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:04	46244/46244	---M--	200	added ('OK')	text/html	etag:%226c1efa-b4a4-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/StringManager.html	users.fuw.edu.pl/_michalj/palmos/StringManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:04	37245/37245	---M--	200	added ('OK')	text/html	etag:%225f6421-917d-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/SystemEventManager.html	users.fuw.edu.pl/_michalj/palmos/SystemEventManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:06	75711/75711	---M--	200	added ('OK')	text/html	etag:%225f6423-127bf-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/SystemManager.html	users.fuw.edu.pl/_michalj/palmos/SystemManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:07	95359/95359	---M--	200	added ('OK')	text/html	etag:%225f6426-1747f-3646fbd0c9d80%22	http://users.fuw.edu.pl/~michalj/palmos/TextMgr.html	users.fuw.edu.pl/_michalj/palmos/TextMgr.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:10	205345/205345	---M--	200	added ('OK')	text/html	etag:%225f642b-32221-3646fbd2b2200%22	http://users.fuw.edu.pl/~michalj/palmos/Window.html	users.fuw.edu.pl/_michalj/palmos/Window.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:12	7250/7250	---M--	200	added ('OK')	text/html	etag:%2214835b-1c52-3646fbc558280%22	http://users.fuw.edu.pl/~michalj/palmos/MiscSys.html	users.fuw.edu.pl/_michalj/palmos/MiscSys.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:13	20436/20436	---M--	200	added ('OK')	text/html	etag:%225abaa7-4fd4-3646fbb615e80%22	http://users.fuw.edu.pl/~michalj/palmos/ConnectionMgr.html	users.fuw.edu.pl/_michalj/palmos/ConnectionMgr.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:14	56953/56953	---M--	200	added ('OK')	text/html	etag:%22f7149-de79-3646fbbdb7080%22	http://users.fuw.edu.pl/~michalj/palmos/ExchangeManager.html	users.fuw.edu.pl/_michalj/palmos/ExchangeManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:16	92747/92747	---M--	200	added ('OK')	text/html	etag:%22148354-16a4b-3646fbc187980%22	http://users.fuw.edu.pl/~michalj/palmos/IRLib.html	users.fuw.edu.pl/_michalj/palmos/IRLib.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:17	5638/5638	---M--	200	added ('OK')	text/html	etag:%2214835d-1606-3646fbc558280%22	http://users.fuw.edu.pl/~michalj/palmos/ModemManager.html	users.fuw.edu.pl/_michalj/palmos/ModemManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:20	238376/238376	---M--	200	added ('OK')	text/html	etag:%2214835e-3a328-3646fbc558280%22	http://users.fuw.edu.pl/~michalj/palmos/NetLibrary.html	users.fuw.edu.pl/_michalj/palmos/NetLibrary.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:21	9553/9553	---M--	200	added ('OK')	text/html	etag:%22148360-2551-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/NetworkUtils.html	users.fuw.edu.pl/_michalj/palmos/NetworkUtils.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:21	71978/71978	---M--	200	added ('OK')	text/html	etag:%22148361-1192a-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/NewSerialManager.html	users.fuw.edu.pl/_michalj/palmos/NewSerialManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:23	25901/25901	---M--	200	added ('OK')	text/html	etag:%226c1ef1-652d-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/ScriptPlugin.html	users.fuw.edu.pl/_michalj/palmos/ScriptPlugin.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:24	52297/52297	---M--	200	added ('OK')	text/html	etag:%226c1ef6-cc49-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/SerialManager.html	users.fuw.edu.pl/_michalj/palmos/SerialManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:26	77964/77964	---M--	200	added ('OK')	text/html	etag:%226c1ef4-1308c-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/SerialDriver.html	users.fuw.edu.pl/_michalj/palmos/SerialDriver.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:28	25870/25870	---M--	200	added ('OK')	text/html	etag:%226c1ef5-650e-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/SerialLinkManager.html	users.fuw.edu.pl/_michalj/palmos/SerialLinkManager.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:29	151918/151918	---M--	200	added ('OK')	text/html	etag:%22148351-2516e-3646fbc187980%22	http://users.fuw.edu.pl/~michalj/palmos/INetLib.html	users.fuw.edu.pl/_michalj/palmos/INetLib.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:31	36658/36658	---M--	200	added ('OK')	text/html	etag:%226c1ee7-8f32-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/PalmOSGlueLib.html	users.fuw.edu.pl/_michalj/palmos/PalmOSGlueLib.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:31	11898/11898	---M--	200	added ('OK')	text/html	etag:%225f6424-2e7a-3646fbd0c9d80%22	http://users.fuw.edu.pl/~michalj/palmos/SystemUseOnlyApdx.html	users.fuw.edu.pl/_michalj/palmos/SystemUseOnlyApdx.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:33	77734/77734	---M--	200	added ('OK')	text/html	etag:%225abaa6-12fa6-3646fbb615e80%22	http://users.fuw.edu.pl/~michalj/palmos/CompatibilityApdx.html	users.fuw.edu.pl/_michalj/palmos/CompatibilityApdx.html	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceTOC.html)
14:09:33	108774/108774	---M--	200	added ('OK')	text/html	etag:%225abaa4-1a8e6-3646fbb42da00%22	http://users.fuw.edu.pl/~michalj/palmos/CompanionIX.html	users.fuw.edu.pl/_michalj/palmos/CompanionIX.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:35	8304/8304	---M--	200	added ('OK')	text/html	etag:%225abaa3-2070-3646fbb42da00%22	http://users.fuw.edu.pl/~michalj/palmos/CompanionAbout.html	users.fuw.edu.pl/_michalj/palmos/CompanionAbout.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:35	17176/17176	---M--	200	added ('OK')	text/html	etag:%22148363-4318-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/Nutshell.html	users.fuw.edu.pl/_michalj/palmos/Nutshell.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:37	59286/59286	---M--	200	added ('OK')	text/html	etag:%22f7145-e796-3646fbbbcec00%22	http://users.fuw.edu.pl/~michalj/palmos/Design.html	users.fuw.edu.pl/_michalj/palmos/Design.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:37	38961/38961	---M--	200	added ('OK')	text/html	etag:%225aba9d-9831-3646fbb42da00%22	http://users.fuw.edu.pl/~michalj/palmos/AppStartupAndStop.html	users.fuw.edu.pl/_michalj/palmos/AppStartupAndStop.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:38	25733/25733	---M--	200	added ('OK')	text/html	etag:%22f7147-6485-3646fbbbcec00%22	http://users.fuw.edu.pl/~michalj/palmos/EventLoop.html	users.fuw.edu.pl/_michalj/palmos/EventLoop.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:40	178294/178294	---M--	200	added ('OK')	text/html	etag:%225f642a-2b876-3646fbd2b2200%22	http://users.fuw.edu.pl/~michalj/palmos/UserInterface.html	users.fuw.edu.pl/_michalj/palmos/UserInterface.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:41	45338/45338	---M--	200	added ('OK')	text/html	etag:%22148358-b11a-3646fbc36fe00%22	http://users.fuw.edu.pl/~michalj/palmos/Memory.html	users.fuw.edu.pl/_michalj/palmos/Memory.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:42	43060/43060	---M--	200	added ('OK')	text/html	etag:%22f714c-a834-3646fbbf9f500%22	http://users.fuw.edu.pl/~michalj/palmos/FilesAndDatabases.html	users.fuw.edu.pl/_michalj/palmos/FilesAndDatabases.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:43	110084/110084	---M--	200	added ('OK')	text/html	etag:%225f6422-1ae04-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/SystemFeatures.html	users.fuw.edu.pl/_michalj/palmos/SystemFeatures.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:45	76026/76026	---M--	200	added ('OK')	text/html	etag:%226c1ef3-128fa-3646fbccf9480%22	http://users.fuw.edu.pl/~michalj/palmos/SerialCommunication.html	users.fuw.edu.pl/_michalj/palmos/SerialCommunication.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:47	20940/20940	---M--	200	added ('OK')	text/html	etag:%225aba9e-51cc-3646fbb42da00%22	http://users.fuw.edu.pl/~michalj/palmos/Beaming.html	users.fuw.edu.pl/_michalj/palmos/Beaming.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:49	99263/99263	---M--	200	added ('OK')	text/html	etag:%2214835f-183bf-3646fbc740700%22	http://users.fuw.edu.pl/~michalj/palmos/NetworkCommunication.html	users.fuw.edu.pl/_michalj/palmos/NetworkCommunication.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:51	27962/27962	---M--	200	added ('OK')	text/html	etag:%22148353-6d3a-3646fbc187980%22	http://users.fuw.edu.pl/~michalj/palmos/InternetApps.html	users.fuw.edu.pl/_michalj/palmos/InternetApps.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:51	67306/67306	---M--	200	added ('OK')	text/html	etag:%22148357-106ea-3646fbc36fe00%22	http://users.fuw.edu.pl/~michalj/palmos/Localization.html	users.fuw.edu.pl/_michalj/palmos/Localization.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:53	14782/14782	---M--	200	added ('OK')	text/html	etag:%22f7144-39be-3646fbbbcec00%22	http://users.fuw.edu.pl/~michalj/palmos/DebuggingStrats.html	users.fuw.edu.pl/_michalj/palmos/DebuggingStrats.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:53	15585/15585	---M--	200	added ('OK')	text/html	etag:%226c1ef9-3ce1-3646fbcee1900%22	http://users.fuw.edu.pl/~michalj/palmos/StandardIOApp.html	users.fuw.edu.pl/_michalj/palmos/StandardIOApp.html	(from http://users.fuw.edu.pl/~michalj/palmos/CompanionTOC.html)
14:09:54	311/311	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Feb%202015%2019:09:48%20GMT	http://users.fuw.edu.pl/~michalj/palmos/images/prev.gif	users.fuw.edu.pl/_michalj/palmos/images/prev.5b.delayed	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceIX.html)
14:09:54	537/537	---M--	200	added ('OK')	image/gif	etag:%223ae1c8-219-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/content.gif	users.fuw.edu.pl/_michalj/palmos/images/content.gif	(from http://users.fuw.edu.pl/~michalj/palmos/ReferenceIX.html)
14:09:55	883/883	---M--	200	added ('OK')	image/gif	etag:%223ae1c4-373-3646fbda53400%22	http://users.fuw.edu.pl/~michalj/palmos/images/buttonresource.gif	users.fuw.edu.pl/_michalj/palmos/images/buttonresource.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:55	1401/1401	---M--	200	added ('OK')	image/gif	etag:%223ae1c6-579-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/checkbox.gif	users.fuw.edu.pl/_michalj/palmos/images/checkbox.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:55	989/989	---M--	200	added ('OK')	image/gif	etag:%223ae1cc-3dd-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/field.gif	users.fuw.edu.pl/_michalj/palmos/images/field.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:56	851/851	---M--	200	added ('OK')	image/gif	etag:%223ae1d0-353-3646fbd682b00%22	http://users.fuw.edu.pl/~michalj/palmos/images/GraffitShift.gif	users.fuw.edu.pl/_michalj/palmos/images/GraffitShift.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:56	1322/1322	---M--	200	added ('OK')	image/gif	etag:%222f8690-52a-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/listsmall.gif	users.fuw.edu.pl/_michalj/palmos/images/listsmall.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:56	933/933	---M--	200	added ('OK')	image/gif	etag:%222f8697-3a5-3646fbde23d00%22	http://users.fuw.edu.pl/~michalj/palmos/images/poptrigger.gif	users.fuw.edu.pl/_michalj/palmos/images/poptrigger.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:57	979/979	---M--	200	added ('OK')	image/gif	etag:%222f869b-3d3-3646fbe00c180%22	http://users.fuw.edu.pl/~michalj/palmos/images/pushbuttonssmall.gif	users.fuw.edu.pl/_michalj/palmos/images/pushbuttonssmall.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:57	1157/1157	---M--	200	added ('OK')	image/gif	etag:%222f868c-485-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/increment.gif	users.fuw.edu.pl/_michalj/palmos/images/increment.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:57	988/988	---M--	200	added ('OK')	image/gif	etag:%222f869d-3dc-3646fbe00c180%22	http://users.fuw.edu.pl/~michalj/palmos/images/selector.gif	users.fuw.edu.pl/_michalj/palmos/images/selector.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:58	1174/1174	---M--	200	added ('OK')	image/gif	etag:%2249a4d9-496-3646fbd86af80%22	http://users.fuw.edu.pl/~michalj/palmos/images/Tablea.gif	users.fuw.edu.pl/_michalj/palmos/images/Tablea.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:58	1903/1903	---M--	200	added ('OK')	image/gif	etag:%223ae1bf-76f-3646fbda53400%22	http://users.fuw.edu.pl/~michalj/palmos/images/alert.gif	users.fuw.edu.pl/_michalj/palmos/images/alert.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
14:09:58	1129/1129	---M--	200	added ('OK')	image/gif	etag:%223ae1c5-469-3646fbdc3b880%22	http://users.fuw.edu.pl/~michalj/palmos/images/buttons.gif	users.fuw.edu.pl/_michalj/palmos/images/buttons.gif	(from http://users.fuw.edu.pl/~michalj/palmos/UIResources.html)
